frame_pair,mean_flow_epe,median_flow_epe,stage1_flow_mag,refined_flow_mag,flow_mag_ratio
0,0.018489815294742584,5.9531867009354755e-06,0.006648804992437363,0.011908949352800846,1.791138626408853
1,0.21610920131206512,0.013041723519563675,0.5479975938796997,0.5817536115646362,1.0615988235093576
2,0.3286861181259155,0.0005665667122229934,1.3211544752120972,1.3152143955230713,0.9955038644189501
3,0.010924793779850006,3.64348420589522e-06,0.004797644447535276,0.007234604563564062,1.50794615216207
4,0.20597334206104279,0.00019173040345776826,0.746232271194458,0.7389635443687439,0.9902594178664056
5,0.3373109996318817,0.003141791559755802,1.248305320739746,1.2760065793991089,1.0221910841660407
6,0.021645884960889816,5.465545200422639e-06,0.005153139121830463,0.016858991235494614,3.2715900194066356
7,0.2976677715778351,0.03725186735391617,0.8915941119194031,0.8921732902526855,1.0006495874289028
8,0.05179178714752197,1.0649368050508201e-05,0.01816961169242859,0.04395277798175812,2.419025488025078
9,0.2959216833114624,1.3723914889851585e-05,1.1626783609390259,1.0714035034179688,0.9214960303705144
10,0.2335406094789505,8.827499186736532e-06,0.7052627205848694,0.7405726313591003,1.0500663075517243
11,0.028333788737654686,6.8042209022678435e-06,0.011188257485628128,0.020041687414050102,1.7913128587419473
12,0.2411198616027832,0.00010338624997530133,1.035738468170166,1.0295379161834717,0.9940133903322306
13,0.20045726001262665,0.006843671202659607,0.6982435584068298,0.6608402729034424,0.9464323093032851
14,0.03361888974905014,6.556851076311432e-06,0.017391853034496307,0.019340725615620613,1.1120559986735628
15,0.28831973671913147,0.016297845169901848,1.1309021711349487,1.0826642513275146,0.9573456213878521
16,0.032156601548194885,7.73803003539797e-06,0.0019165286794304848,0.03095153346657753,16.149704568328897
17,0.2165568321943283,5.686291115125641e-05,0.5392263531684875,0.5405750274658203,1.0025011097183898
18,0.2146235555410385,8.518705726601183e-06,0.7912141680717468,0.7822476029396057,0.9886673224764584
19,0.0030444692820310593,2.9578663998108823e-06,0.001469188486225903,0.0019180504605174065,1.30550805660338
20,0.17486314475536346,1.1390990039217286e-05,0.4664444327354431,0.4854745864868164,1.040798307382058
21,0.19883085787296295,1.1712617379089352e-05,0.8088355660438538,0.7845312356948853,0.9699514449304455
22,0.01585938222706318,3.831160029221792e-06,0.0037108585238456726,0.013355998322367668,3.5991569726988035
23,0.16583405435085297,8.150891517288983e-06,0.444496214389801,0.46601060032844543,1.048401706827047
24,0.02018076926469803,3.1612789825885557e-06,0.006183218210935593,0.014094005338847637,2.2793927149447804
25,0.2013435810804367,5.890672582609113e-06,0.6093366146087646,0.6449927687644958,1.0585163318857205
26,0.15171901881694794,4.370595434011193e-06,0.35233283042907715,0.39681342244148254,1.1262459155332671
27,0.004748571664094925,2.218726876890287e-06,0.002235704567283392,0.004010304342955351,1.7937461255746328
28,0.15699008107185364,3.5743355510930996e-06,0.6673085689544678,0.6946897506713867,1.0410322489182133
29,0.12875068187713623,2.9007451303186826e-06,0.38471516966819763,0.3750706613063812,0.9749307569040181
30,0.022682810202240944,2.2804938453191426e-06,0.014738209545612335,0.00965483020991087,0.6550879622895275
mean,0.14574503081460152,0.002504379556849897,0.47243941900125075,0.47589864873237187,1.8343957137022278
