frame_pair,mean_flow_epe,median_flow_epe,stage1_flow_mag,refined_flow_mag,flow_mag_ratio
0,0.09939210116863251,5.231176601228071e-06,0.04155517369508743,0.0626630038022995,1.5079467404618256
1,0.44169530272483826,0.03477980196475983,0.625956654548645,0.6305878758430481,1.007398613285382
2,0.3421905040740967,0.07078756392002106,0.5301360487937927,0.43303629755973816,0.8168399232171009
3,0.10237310081720352,1.5020486898720264e-05,0.012396580539643764,0.09298079460859299,7.500513492903101
4,0.49400147795677185,0.10522010177373886,0.6889902353286743,0.6303054690361023,0.914824953342297
5,0.6560435891151428,0.11512228846549988,0.6851407289505005,0.7381691932678223,1.0773978998804694
6,0.13721174001693726,0.0001701964356470853,0.09130650758743286,0.05542929098010063,0.6070682843316515
7,0.32166406512260437,0.07092694938182831,0.4370349645614624,0.5470222234725952,1.2516669267064913
8,0.12915095686912537,0.001013498636893928,0.11707000434398651,0.02604171819984913,0.22244567360631579
9,0.3648986518383026,0.06089451536536217,0.47450974583625793,0.5254396796226501,1.1073316684430128
10,0.4626634418964386,0.06604239344596863,0.5122187733650208,0.5634204745292664,1.0999605887700488
11,0.06828179955482483,3.779209691856522e-06,0.045821283012628555,0.022866252809762955,0.4990311557437044
12,0.4874100983142853,0.1377420276403427,0.6290308833122253,0.7664043307304382,1.2183890153548091
13,0.6235789656639099,0.1569932997226715,0.9014188051223755,0.769832968711853,0.8540236300784796
14,0.2678978443145752,0.0007782594184391201,0.0512663871049881,0.2685270607471466,5.237876580194077
15,0.6104876399040222,0.16109910607337952,0.7137978672981262,0.8857936263084412,1.2409586165503246
16,0.1494179219007492,0.0002585064503364265,0.11094102263450623,0.06274793297052383,0.5655971598646109
17,0.6335027813911438,0.18161094188690186,0.6783754825592041,0.7912066578865051,1.166325532931091
18,0.6224711537361145,0.16529880464076996,0.7419784069061279,0.7300812005996704,0.9839655493537587
19,0.14890508353710175,3.721852044691332e-05,0.018583109602332115,0.138798326253891,7.469054132142177
20,0.6022458076477051,0.1625669300556183,0.706181526184082,0.6290520429611206,0.8907795102662441
21,0.5758538246154785,0.14057567715644836,0.6726043820381165,0.6006556153297424,0.8930295764344388
22,0.33451956510543823,0.018523648381233215,0.02019823156297207,0.3210817873477936,15.896521801007117
23,0.6173144578933716,0.15236732363700867,0.751559853553772,0.4769635796546936,0.6346315214324483
24,0.22124113142490387,0.004926317371428013,0.15061438083648682,0.1288183629512787,0.8552858875957557
25,0.5632184743881226,0.1425447165966034,0.6376616954803467,0.8397964239120483,1.3169936608933333
26,0.43854522705078125,0.12373611330986023,0.5655021071434021,0.6210614442825317,1.0982477791945042
27,0.10236264020204544,7.24351821190794e-06,0.04527292028069496,0.057522520422935486,1.2705720629588655
28,0.4163406491279602,0.10506908595561981,0.6144919991493225,0.6057850122451782,0.9858305774940866
29,0.4060797095298767,0.09257971495389938,0.6122997999191284,0.5834727883338928,0.9529200873195713
30,0.04389629885554314,3.3356723179167602e-06,0.02696414664387703,0.02639574185013771,0.9789196153528357
mean,0.37047922599219507,0.0732806326201435,0.41647999057726515,0.43974063539456937,2.0039467166809652
