v2v_method,mean_flow_epe_mean,mean_flow_epe_std,median_flow_epe_mean,median_flow_epe_std,flow_mag_ratio_mean,flow_mag_ratio_std,mean_sharpness_mean,mean_sharpness_std,mean_frame_diff_mean,mean_frame_diff_std
dyref_head_e10,0.21328547658018207,0.11268492315473708,0.02877673025654763,0.0402025674359128,6.634490322296621,9.03186600413457,237.36917074521384,31.047729206702417,1.3453697286626343,0.4473143018776316
stage1_baseline,0.0,0.0,0.0,0.0,0.9999988798899809,1.0969286866769724e-06,244.22677850723267,35.98792400524702,1.2504574355258737,0.4588478410307909
venhancer_n30,0.24890900903972243,0.11349210033564613,0.026879016216197735,0.040202119060088616,8.387416958136392,11.203651005766966,262.7336303393046,28.230271018417636,1.2526389501428092,0.45223245043053284
