frame_pair,mean_flow_epe,median_flow_epe,stage1_flow_mag,refined_flow_mag,flow_mag_ratio
0,0.0,0.0,0.006648804992437363,0.006648804992437363,0.9999984959725889
1,0.0,0.0,0.5479975938796997,0.5479975938796997,0.999999981751745
2,0.0,0.0,1.3211544752120972,1.3211544752120972,0.9999999924308625
3,0.0,0.0,0.004797644447535276,0.004797644447535276,0.999997915648134
4,0.0,0.0,0.746232271194458,0.746232271194458,0.9999999865993467
5,0.0,0.0,1.248305320739746,1.248305320739746,0.9999999919891395
6,0.0,0.0,0.005153139121830463,0.005153139121830463,0.9999980594390413
7,0.0,0.0,0.8915941119194031,0.8915941119194031,0.9999999887841342
8,0.0,0.0,0.01816961169242859,0.01816961169242859,0.9999994496308084
9,0.0,0.0,1.1626783609390259,1.1626783609390259,0.9999999913991692
10,0.0,0.0,0.7052627205848694,0.7052627205848694,0.9999999858208869
11,0.0,0.0,0.011188257485628128,0.011188257485628128,0.9999991062065675
12,0.0,0.0,1.035738468170166,1.035738468170166,0.9999999903450532
13,0.0,0.0,0.6982435584068298,0.6982435584068298,0.9999999856783499
14,0.0,0.0,0.017391853034496307,0.017391853034496307,0.9999994250184708
15,0.0,0.0,1.1309021711349487,1.1309021711349487,0.9999999911575023
16,0.0,0.0,0.0019165286794304848,0.0019165286794304848,0.9999947822602762
17,0.0,0.0,0.5392263531684875,0.5392263531684875,0.9999999814549125
18,0.0,0.0,0.7912141680717468,0.7912141680717468,0.9999999873611971
19,0.0,0.0,0.001469188486225903,0.001469188486225903,0.9999931935677216
20,0.0,0.0,0.4664444327354431,0.4664444327354431,0.9999999785612196
21,0.0,0.0,0.8088355660438538,0.8088355660438538,0.9999999876365477
22,0.0,0.0,0.0037108585238456726,0.0037108585238456726,0.9999973052130692
23,0.0,0.0,0.444496214389801,0.444496214389801,0.999999977502621
24,0.0,0.0,0.006183218210935593,0.006183218210935593,0.999998382721831
25,0.0,0.0,0.6093366146087646,0.6093366146087646,0.99999998358871
26,0.0,0.0,0.35233283042907715,0.35233283042907715,0.9999999716177465
27,0.0,0.0,0.002235704567283392,0.002235704567283392,0.9999955271571128
28,0.0,0.0,0.6673085689544678,0.6673085689544678,0.9999999850144291
29,0.0,0.0,0.38471516966819763,0.38471516966819763,0.9999999740067445
30,0.0,0.0,0.014738209545612335,0.014738209545612335,0.999999321491991
mean,0.0,0.0,0.47243941900125075,0.47243941900125075,0.9999990540976752
