scene,seed,v2v_method,mean_flow_epe,median_flow_epe,flow_mag_ratio,mean_sharpness,mean_frame_diff
scene01,0,dyref_head_e10,0.3418752042756927,0.0751837205523976,1.1363801005356695,234.49487209320068,1.4195655084425405
scene01,0,stage1_baseline,0.0,0.0,0.9999998792903,234.5723419189453,1.3059259230090725
scene01,0,venhancer_n30,0.370479225992195,0.0732806326201435,2.003946716680965,278.93473505973816,1.3767030777469758
scene02,0,dyref_head_e10,0.1317742439287324,0.0045534963186465,1.7087365424836234,269.7541034221649,1.750947029359879
scene02,0,stage1_baseline,0.0,0.0,0.9999990540976752,284.0572047233581,1.679049584173387
scene02,0,venhancer_n30,0.1457450308146015,0.0025043795568498,1.834395713702228,279.12984013557434,1.6298906880040325
scene03,0,dyref_head_e10,0.1662069815361211,0.0065929738985988,17.05835432387057,207.85853672027588,0.8655966481854839
scene03,0,stage1_baseline,0.0,0.0,0.9999977062819676,214.05078887939453,0.7663967993951613
scene03,0,venhancer_n30,0.2305027703123708,0.0048520364715999,21.32390844402598,230.1363158226013,0.7513230846774194
