frame_pair,mean_flow_epe,median_flow_epe,stage1_flow_mag,refined_flow_mag,flow_mag_ratio
0,0.09097585827112198,0.006301947869360447,0.0001867762766778469,0.0909600630402565,486.9740146763388
1,0.2142585963010788,0.029732786118984222,0.28900066018104553,0.26129385828971863,0.9041289008985001
2,0.12913788855075836,0.013326194137334824,0.09848472476005554,0.09316322952508926,0.9459661921420474
3,0.035262688994407654,0.00047592571354471147,0.003750497940927744,0.03438110649585724,9.167053379802352
4,0.30293887853622437,0.025450479239225388,0.47877171635627747,0.44173890352249146,0.9226503554927383
5,0.2557133734226227,0.02043216861784458,0.26018673181533813,0.23728342354297638,0.9119735382650017
6,0.07217690348625183,7.128509605536237e-05,0.057397231459617615,0.017030954360961914,0.2967207818331166
7,0.2592051327228546,0.00780165521427989,0.25909608602523804,0.329051673412323,1.2699985775944334
8,0.07925016433000565,0.0001878412440419197,0.07220834493637085,0.05630752444267273,0.779792372950336
9,0.14690572023391724,0.002537723630666733,0.12646056711673737,0.17559702694416046,1.3885515229150396
10,0.16164438426494598,0.00029792694840580225,0.18294240534305573,0.13203223049640656,0.7217147004909615
11,0.017313120886683464,2.898776529036695e-06,0.0094663817435503,0.009653215296566486,1.019735455501667
12,0.2299046516418457,0.00560398492962122,0.2509799599647522,0.22562947869300842,0.8989939664296557
13,0.27524492144584656,0.020898951217532158,0.31081852316856384,0.2849712669849396,0.9168412966880366
14,0.009787284769117832,1.102717988032964e-06,0.008843373507261276,0.0012811481719836593,0.1448708145396739
15,0.36251795291900635,0.017388729378581047,0.4963427782058716,0.45776498317718506,0.9222758828265973
16,0.06328809261322021,4.897823964711279e-05,0.05113218352198601,0.013176480308175087,0.2576944073895327
17,0.1581147164106369,0.004535181447863579,0.1369854211807251,0.17613759636878967,1.2858126214634538
18,0.47285982966423035,0.01245966088026762,0.628871738910675,0.628417432308197,0.9992775687518718
19,0.011797359213232994,2.018360646616202e-06,0.0073039657436311245,0.00795062631368637,1.0885340522412206
20,0.2617631256580353,0.008539406582713127,0.32062703371047974,0.2569054961204529,0.8012595979035186
21,0.34952807426452637,0.008227920159697533,0.5049471855163574,0.4941045343875885,0.9785271386294535
22,0.007106690667569637,1.0359801763115684e-06,0.001621559145860374,0.006237697787582874,3.8467047819125035
23,0.19112728536128998,4.639301550923847e-05,0.2517249286174774,0.22597788274288177,0.8977175006338128
24,0.04845326393842697,4.157907369517488e-06,0.04781924560666084,0.003170704934746027,0.066306028701634
25,0.24151872098445892,0.0007248010369949043,0.23249006271362305,0.3516840636730194,1.5126842173008277
26,0.26768460869789124,0.0007471622666344047,0.3689783215522766,0.32664206624031067,0.8852608359578759
27,0.009928696788847446,1.3492541484083631e-06,0.0034737326204776764,0.007219762075692415,2.0783814071693145
28,0.24545864760875702,0.00019702926510944963,0.19470763206481934,0.29840731620788574,1.5325917002710359
29,0.13216254115104675,0.010891813784837723,0.08213502913713455,0.14033754169940948,1.7086196484925114
30,0.04938725382089615,0.007443681824952364,0.014291013590991497,0.03836182504892349,2.6843301184601844
mean,0.16620698153612115,0.006592973898598815,0.18554986491724249,0.18783455201980448,17.05835432387057
