frame_pair,mean_flow_epe,median_flow_epe,stage1_flow_mag,refined_flow_mag,flow_mag_ratio
0,0.0,0.0,0.04155517369508743,0.04155517369508743,0.9999997593561353
1,0.0,0.0,0.625956654548645,0.625956654548645,0.9999999840244531
2,0.0,0.0,0.5301360487937927,0.5301360487937927,0.9999999811369178
3,0.0,0.0,0.012396580539643764,0.012396580539643764,0.999999193326587
4,0.0,0.0,0.6889902353286743,0.6889902353286743,0.9999999854860063
5,0.0,0.0,0.6851407289505005,0.6851407289505005,0.9999999854044586
6,0.0,0.0,0.09130650758743286,0.09130650758743286,0.9999998904787932
7,0.0,0.0,0.4370349645614624,0.4370349645614624,0.999999977118536
8,0.0,0.0,0.11707000434398651,0.11707000434398651,0.9999999145810304
9,0.0,0.0,0.47450974583625793,0.47450974583625793,0.9999999789256178
10,0.0,0.0,0.5122187733650208,0.5122187733650208,0.9999999804770923
11,0.0,0.0,0.045821283012628555,0.045821283012628555,0.9999997817608508
12,0.0,0.0,0.6290308833122253,0.6290308833122253,0.9999999841025295
13,0.0,0.0,0.9014188051223755,0.9014188051223755,0.9999999889063775
14,0.0,0.0,0.0512663871049881,0.0512663871049881,0.9999998049404568
15,0.0,0.0,0.7137978672981262,0.7137978672981262,0.9999999859904318
16,0.0,0.0,0.11094102263450623,0.11094102263450623,0.9999999098620252
17,0.0,0.0,0.6783754825592041,0.6783754825592041,0.9999999852589013
18,0.0,0.0,0.7419784069061279,0.7419784069061279,0.999999986522519
19,0.0,0.0,0.018583109602332115,0.018583109602332115,0.9999994618772189
20,0.0,0.0,0.706181526184082,0.706181526184082,0.9999999858393351
21,0.0,0.0,0.6726043820381165,0.6726043820381165,0.9999999851324194
22,0.0,0.0,0.02019823156297207,0.02019823156297207,0.9999995049073965
23,0.0,0.0,0.751559853553772,0.751559853553772,0.99999998669434
24,0.0,0.0,0.15061438083648682,0.15061438083648682,0.999999933605282
25,0.0,0.0,0.6376616954803467,0.6376616954803467,0.9999999843177033
26,0.0,0.0,0.5655021071434021,0.5655021071434021,0.9999999823166001
27,0.0,0.0,0.04527292028069496,0.04527292028069496,0.9999997791174563
28,0.0,0.0,0.6144919991493225,0.6144919991493225,0.9999999837263953
29,0.0,0.0,0.6122997999191284,0.6122997999191284,0.9999999836681314
30,0.0,0.0,0.02696414664387703,0.02696414664387703,0.9999996291372976
mean,0.0,0.0,0.41647999057726515,0.41647999057726515,0.9999998792902999
