frame_pair,mean_flow_epe,median_flow_epe,stage1_flow_mag,refined_flow_mag,flow_mag_ratio
0,0.10162236541509628,0.016055503860116005,0.007476128172129393,0.09752745926380157,13.045165434124566
1,0.22209741175174713,0.043840549886226654,0.3724229037761688,0.3454517424106598,0.9275791838583834
2,0.16526396572589874,0.005764203146100044,0.18243204057216644,0.14992114901542664,0.8217917221520287
3,0.0970914214849472,0.00023905333364382386,0.008808201178908348,0.09097448736429214,10.328372641897436
4,0.2998562753200531,0.03577090799808502,0.4468749463558197,0.40450239181518555,0.9051802658932281
5,0.2454729974269867,0.037728238850831985,0.3167794346809387,0.25111138820648193,0.7927010177677474
6,0.061867568641901016,0.00022584188263863325,0.02032073587179184,0.04622143879532814,2.2745936141788103
7,0.2471609264612198,0.015611262992024422,0.39261531829833984,0.393504798412323,1.002265500223433
8,0.06997987627983093,0.0019609248265624046,0.052266430109739304,0.050717491656541824,0.970364378175646
9,0.16465973854064941,0.01048334501683712,0.23284399509429932,0.20095577836036682,0.8630489682522936
10,0.15470269322395325,0.009001567028462887,0.2173166126012802,0.18119090795516968,0.8337646047794887
11,0.045493725687265396,8.881901521817781e-06,0.021218162029981613,0.02783980779349804,1.3120738089105861
12,0.16397784650325775,0.027541514486074448,0.2577306628227234,0.2567906975746155,0.9963528778402155
13,0.17929531633853912,0.03459106758236885,0.29720374941825867,0.28140079975128174,0.9468278607985667
14,0.04537869989871979,1.7070266039809212e-05,0.013605987653136253,0.03382463380694389,2.4860090872606566
15,0.3055894076824188,0.03778520226478577,0.5227277278900146,0.5266434550285339,1.007490930468555
16,0.0967789962887764,0.0009724083356559277,0.02385077066719532,0.07900595664978027,3.312510301117569
17,0.2398141771554947,0.03681669384241104,0.3357853889465332,0.2723887264728546,0.8111988410676154
18,0.3526908755302429,0.03033846989274025,0.6955472826957703,0.6290414929389954,0.9043834970602577
19,0.016628935933113098,2.564284386608051e-06,0.012925967574119568,0.010056301020085812,0.7779915261666993
20,0.22004394233226776,0.029147503897547722,0.3696083128452301,0.3860059082508087,1.0443647623499133
21,0.261057049036026,0.025389889255166054,0.45452478528022766,0.4657539427280426,1.0247052472481548
22,0.041323959827423096,1.488983616582118e-05,0.027282292023301125,0.02251819334924221,0.825377320799762
23,0.16583260893821716,0.0013525791000574827,0.24492353200912476,0.2085505723953247,0.8514925543072338
24,0.08170786499977112,0.0013559185899794102,0.030966708436608315,0.0789831206202507,2.5505809012968657
25,0.22641713917255402,0.01849801279604435,0.31375691294670105,0.3125298023223877,0.9960889448660172
26,0.23416480422019958,0.016022084280848503,0.3448514938354492,0.39736053347587585,1.1522656246425478
27,0.01253233291208744,2.2419928882300155e-06,0.008177789859473705,0.0067641837522387505,0.8271398014715011
28,0.20534229278564453,0.018382910639047623,0.2241806536912918,0.2596156597137451,1.1580644621127945
29,0.16830843687057495,0.017738301306962967,0.21387644112110138,0.18934760987758636,0.8853130341608938
30,0.0707085132598877,0.001523131038993597,0.03627978637814522,0.0483274832367897,1.3320770252696885
