frame_pair,mean_flow_epe,median_flow_epe,stage1_flow_mag,refined_flow_mag,flow_mag_ratio
0,0.02731686644256115,2.9972045012982562e-05,0.004110936541110277,0.0236407108604908,5.75067338484678
1,0.1959264874458313,0.03429894894361496,0.5575705766677856,0.5453111529350281,0.9780127682020966
2,0.3205721378326416,0.02838524617254734,1.280216097831726,1.2959340810775757,1.0122775937200719
3,0.04439334198832512,0.0003542582562658936,0.029730627313256264,0.01901472918689251,0.639566820803207
4,0.2802393138408661,0.04936832934617996,0.7800089120864868,0.7924860715866089,1.0159961625397134
5,0.34369757771492004,0.049455203115940094,1.2107386589050293,1.3051267862319946,1.0779591168194276
6,0.03772743046283722,1.067390348907793e-05,0.01929609663784504,0.020534727722406387,1.064190207268655
7,0.2682340443134308,0.05118444561958313,0.8849861025810242,0.8478854298591614,0.95807766676286
8,0.08908562362194061,0.004921121522784233,0.01940303109586239,0.07995128631591797,4.120554397679816
9,0.2659803628921509,0.013898898847401142,1.0799484252929688,1.0907031297683716,1.0099585259109944
10,0.18480077385902405,0.0016203990671783686,0.6513237953186035,0.6649489402770996,1.0209191416730594
11,0.05619771406054497,0.0014280821196734905,0.010667591355741024,0.04854011908173561,4.550237439798272
12,0.2958090305328369,0.026705008000135422,1.0560921430587769,1.0416356325149536,0.9863113076809136
13,0.20859122276306152,0.029437310993671417,0.6578753590583801,0.6242030262947083,0.9488165322075103
14,0.07098845392465591,0.011267641559243202,0.02437090128660202,0.06022460758686066,2.4711676505904525
15,0.255636602640152,0.02980698272585869,1.0922977924346924,1.0875451564788818,0.995648946701882
16,0.07302194088697433,0.0008648841176182032,0.01582997851073742,0.06379851698875427,4.030231414601468
17,0.2179347276687622,0.02390068955719471,0.46273699402809143,0.546954333782196,1.181998260396292
18,0.21705737709999084,0.017267610877752304,0.7782494425773621,0.7899655103683472,1.0150543733146031
19,0.047008272260427475,0.00028986710822209716,0.008563070558011532,0.04268094524741173,4.984297993959647
20,0.16267897188663483,0.03333217650651932,0.4270436465740204,0.44307026267051697,1.037529198361289
21,0.1973119080066681,0.022739576175808907,0.7645236253738403,0.7544368505477905,0.986806444746319
22,0.04031673073768616,0.0011194838443771005,0.006252451799809933,0.03595089912414551,5.749879051678232
23,0.1617981344461441,0.021877285093069077,0.4192858636379242,0.4632275104522705,1.1048011382617968
24,0.048019666224718094,0.0024146537762135267,0.007311902940273285,0.04296122491359711,5.875511000270665
25,0.18706263601779938,0.007837660610675812,0.5609442591667175,0.6272985339164734,1.1182902979797351
26,0.1513504683971405,0.019281918182969093,0.3422514498233795,0.38902291655540466,1.136658165771336
27,0.04748508706688881,0.0002578456769697368,0.015441524796187878,0.03450668975710869,2.234667098352653
28,0.2032996267080307,0.011160707101225853,0.6813666224479675,0.700035810470581,1.027399607103653
29,0.15763014554977417,0.02394692413508892,0.3505033254623413,0.3906845152378082,1.1146385089958268
30,0.035379763692617416,3.666881821118295e-05,0.0067303720861673355,0.031479258090257645,4.677187370232012
31,0.2043485939502716,0.05225737765431404,0.3959161937236786,0.47440457344055176,1.198244903791946
32,0.06411860138177872,0.002714757341891527,0.011247069574892521,0.05860766023397446,5.210922519371836
33,0.31758546829223633,0.04963311553001404,0.6094536185264587,0.7382397055625916,1.2113139884777002
34,0.21500292420387268,0.023261740803718567,0.5599039196968079,0.5693850517272949,1.0169334800625907
35,0.045393068343400955,0.0020491760224103928,0.02084208093583584,0.030724328011274338,1.474148064407828
36,0.15951478481292725,0.01108727976679802,0.3751845061779022,0.4357369840145111,1.1613938348348485
37,0.16377730667591095,0.0015739963855594397,0.5265800952911377,0.5921187400817871,1.124460901830718
38,0.026963628828525543,1.1567077308427542e-05,0.004252969287335873,0.024039581418037415,5.6524097094994685
39,0.19680914282798767,0.029027525335550308,0.5305576324462891,0.6322574615478516,1.191684768939801
40,0.0334237702190876,2.3495878849644214e-05,0.0067330882884562016,0.027613455429673195,4.101151393707717
41,0.1732592135667801,0.021987570449709892,0.526124894618988,0.5758873224258423,1.0945828972739684
42,0.12890781462192535,0.012195346876978874,0.3956643342971802,0.4504968822002411,1.1385834702908602
43,0.04287922754883766,0.00025893814745359123,0.006766781210899353,0.04063478857278824,6.005030642490829
44,0.15657000243663788,0.003161108121275902,0.5449407696723938,0.5597316026687622,1.0271420740530013
45,0.13363291323184967,0.011887197382748127,0.22710978984832764,0.28878697752952576,1.2715742681398532
46,0.03046792931854725,5.4397882195189595e-05,0.010949895717203617,0.02185664139688015,1.9960574968733056
47,0.17653758823871613,0.0414792038500309,0.2923624813556671,0.3973914384841919,1.3592422086756477
48,0.05027706176042557,0.00014426049892790616,0.018915385007858276,0.03736714646220207,1.9754885608615698
49,0.12443935126066208,0.000589148432482034,0.30693644285202026,0.3315495550632477,1.0801895701293383
50,0.20079436898231506,0.00731503963470459,0.590765118598938,0.680683434009552,1.152206521776031
51,0.04960392042994499,0.0004867770476266742,0.01200934313237667,0.04514359310269356,3.759036194962781
