frame_pair,mean_flow_epe,median_flow_epe,stage1_flow_mag,refined_flow_mag,flow_mag_ratio
0,0.0,0.0,0.007476128172129393,0.007476128172129393,0.9999986624110243
1,0.0,0.0,0.3724229037761688,0.3724229037761688,0.9999999731488057
2,0.0,0.0,0.18243204057216644,0.18243204057216644,0.9999999451850705
3,0.0,0.0,0.008808201178908348,0.008808201178908348,0.9999988646957031
4,0.0,0.0,0.4468749463558197,0.4468749463558197,0.9999999776223755
5,0.0,0.0,0.3167794346809387,0.3167794346809387,0.9999999684322952
6,0.0,0.0,0.02032073587179184,0.02032073587179184,0.9999995078920791
7,0.0,0.0,0.39261531829833984,0.39261531829833984,0.999999974529777
8,0.0,0.0,0.052266430109739304,0.052266430109739304,0.99999980867264
9,0.0,0.0,0.23284399509429932,0.23284399509429932,0.9999999570527917
10,0.0,0.0,0.2173166126012802,0.2173166126012802,0.999999953984192
11,0.0,0.0,0.021218162029981613,0.021218162029981613,0.9999995287058665
12,0.0,0.0,0.2577306628227234,0.2577306628227234,0.9999999611998064
13,0.0,0.0,0.29720374941825867,0.29720374941825867,0.9999999663530501
14,0.0,0.0,0.013605987653136253,0.013605987653136253,0.999999265030007
15,0.0,0.0,0.5227277278900146,0.5227277278900146,0.9999999808695822
16,0.0,0.0,0.02385077066719532,0.02385077066719532,0.999999580726512
17,0.0,0.0,0.3357853889465332,0.3357853889465332,0.9999999702190744
18,0.0,0.0,0.6955472826957703,0.6955472826957703,0.9999999856228323
19,0.0,0.0,0.012925967574119568,0.012925967574119568,0.9999992263641228
20,0.0,0.0,0.3696083128452301,0.3696083128452301,0.9999999729443322
21,0.0,0.0,0.45452478528022766,0.45452478528022766,0.9999999779990001
22,0.0,0.0,0.027282292023301125,0.027282292023301125,0.9999996334620153
23,0.0,0.0,0.24492353200912476,0.24492353200912476,0.9999999591709319
24,0.0,0.0,0.030966708436608315,0.030966708436608315,0.9999996770726604
25,0.0,0.0,0.31375691294670105,0.31375691294670105,0.9999999681281934
26,0.0,0.0,0.3448514938354492,0.3448514938354492,0.9999999710020113
27,0.0,0.0,0.008177789859473705,0.008177789859473705,0.999998777177215
28,0.0,0.0,0.2241806536912918,0.2241806536912918,0.9999999553931198
29,0.0,0.0,0.21387644112110138,0.21387644112110138,0.9999999532440343
30,0.0,0.0,0.03627978637814522,0.03627978637814522,0.9999997243644948
31,0.0,0.0,0.27218911051750183,0.27218911051750183,0.9999999632608387
32,0.0,0.0,0.041521232575178146,0.041521232575178146,0.9999997591594234
33,0.0,0.0,0.3411570191383362,0.3411570191383362,0.9999999706879849
34,0.0,0.0,0.34060490131378174,0.34060490131378174,0.9999999706404703
35,0.0,0.0,0.04614077880978584,0.04614077880978584,0.999999783272019
36,0.0,0.0,0.5554083585739136,0.5554083585739136,0.9999999819952298
37,0.0,0.0,0.20785418152809143,0.20785418152809143,0.9999999518893513
38,0.0,0.0,0.023739369586110115,0.023739369586110115,0.9999995787589998
39,0.0,0.0,0.5670484304428101,0.5670484304428101,0.9999999823648222
40,0.0,0.0,0.022364690899848938,0.022364690899848938,0.9999995528668124
41,0.0,0.0,0.29251575469970703,0.29251575469970703,0.9999999658138083
42,0.0,0.0,0.2523804008960724,0.2523804008960724,0.9999999603772735
43,0.0,0.0,0.020892320200800896,0.020892320200800896,0.9999995213554493
44,0.0,0.0,0.3677752614021301,0.3677752614021301,0.9999999728094824
45,0.0,0.0,0.7322177886962891,0.7322177886962891,0.9999999863428612
46,0.0,0.0,0.04644075781106949,0.04644075781106949,0.9999997846719494
47,0.0,0.0,0.23515552282333374,0.23515552282333374,0.9999999574749534
48,0.0,0.0,0.020623402670025826,0.020623402670025826,0.9999995151141976
49,0.0,0.0,0.25570589303970337,0.25570589303970337,0.9999999608925728
50,0.0,0.0,0.3008580207824707,0.3008580207824707,0.9999999667617315
51,0.0,0.0,0.028652925044298172,0.028652925044298172,0.999999650995614
52,0.0,0.0,0.6767817139625549,0.6767817139625549,0.9999999852241872
53,0.0,0.0,0.3387906551361084,0.3387906551361084,0.9999999704832482
54,0.0,0.0,0.03214237838983536,0.03214237838983536,0.9999996888843518
55,0.0,0.0,0.28794875741004944,0.28794875741004944,0.9999999652716
56,0.0,0.0,0.035229723900556564,0.035229723900556564,0.9999997161488636
57,0.0,0.0,0.581583559513092,0.581583559513092,0.9999999828055665
58,0.0,0.0,0.44158580899238586,0.44158580899238586,0.9999999773543453
59,0.0,0.0,0.022721249610185623,0.022721249610185623,0.9999995598835552
60,0.0,0.0,0.4356282949447632,0.4356282949447632,0.9999999770446505
61,0.0,0.0,0.28118541836738586,0.28118541836738586,0.9999999644362795
62,0.0,0.0,0.0016603467520326376,0.0016603467520326376,0.9999939771979801
mean,0.0,0.0,0.23501087592485997,0.23501087592485997,0.9999997004907316
