frame_pair,mean_flow_epe,median_flow_epe,stage1_flow_mag,refined_flow_mag,flow_mag_ratio
0,0.0892559364438057,0.018534978851675987,0.004110936541110277,0.08781622350215912,21.36155812876172
1,0.15822474658489227,0.054428473114967346,0.5575705766677856,0.5690781474113464,1.0206387514311568
2,0.20709438621997833,0.031028054654598236,1.280216097831726,1.275746464729309,0.9965086807804762
3,0.03473106771707535,1.9805542251560837e-05,0.029730627313256264,0.006810443941503763,0.22907157588805302
4,0.17020969092845917,0.0332370288670063,0.7800089120864868,0.7984368205070496,1.0236252405565682
5,0.20827457308769226,0.023965168744325638,1.2107386589050293,1.1760658025741577,0.9713622210792779
6,0.025458434596657753,1.543481630505994e-05,0.01929609663784504,0.00995959248393774,0.5161451825936847
7,0.22137923538684845,0.05792985111474991,0.8849861025810242,0.9009556770324707,1.0180449887567975
8,0.030055096372961998,3.498463411233388e-05,0.01940303109586239,0.014155624434351921,0.7295569990505532
9,0.16577406227588654,0.00041905377293005586,1.0799484252929688,1.0633549690246582,0.9846349457751573
10,0.12943880259990692,0.0011932963971048594,0.6513237953186035,0.6478613018989563,0.9946838985595597
11,0.016863610595464706,1.0411675248178653e-05,0.010667591355741024,0.008742974139750004,0.8195820080063981
12,0.20490209758281708,0.012782204896211624,1.0560921430587769,1.0351321697235107,0.980153262880934
13,0.13949377834796906,0.02249787375330925,0.6578753590583801,0.6415746808052063,0.9752222244214659
14,0.03581403195858002,0.00011682450713124126,0.02437090128660202,0.01834835298359394,0.7528792324512297
15,0.17621900141239166,0.026054229587316513,1.0922977924346924,1.095457673072815,1.002892865508911
16,0.02051820605993271,6.121973456174601e-06,0.01582997851073742,0.005493813194334507,0.3470509906313624
17,0.11190428584814072,0.0010130498558282852,0.46273699402809143,0.46810775995254517,1.011606497595182
18,0.15210944414138794,0.0056496053002774715,0.7782494425773621,0.7426788806915283,0.9542941254015236
19,0.013047386892139912,1.1628610081970692e-05,0.008563070558011532,0.005982593633234501,0.6986496965320789
20,0.12409921735525131,0.019337289035320282,0.4270436465740204,0.41954848170280457,0.9824486917067303
21,0.14914043247699738,0.014224093407392502,0.7645236253738403,0.7947419285774231,1.039525649444188
22,0.013820460997521877,5.873373993381392e-06,0.006252451799809933,0.009284731931984425,1.484972196434158
23,0.08869123458862305,0.0045263213105499744,0.4192858636379242,0.41553303599357605,0.9910494536536928
24,0.012659619562327862,4.53904431196861e-06,0.007311902940273285,0.007976077497005463,1.0908332145304993
25,0.12299835681915283,0.0014325976371765137,0.5609442591667175,0.5675349831581116,1.0117493204827361
26,0.11045554280281067,0.005795876961201429,0.3422514498233795,0.36403635144233704,1.0636517127792522
27,0.030444122850894928,3.901811578543857e-05,0.015441524796187878,0.01984856091439724,1.285400782783415
28,0.1280980408191681,0.0010032672435045242,0.6813666224479675,0.6818510293960571,1.0007109196796873
29,0.09351698309183121,0.002517648972570896,0.3505033254623413,0.36489537358283997,1.0410610589525902
30,0.014462067745625973,4.543682280200301e-06,0.0067303720861673355,0.010078194551169872,1.4974178913086007
31,0.11108549684286118,0.007835250347852707,0.3959161937236786,0.4061475992202759,1.0258423257254157
32,0.016460686922073364,9.62691137829097e-06,0.011247069574892521,0.010436694137752056,0.9279470344506557
33,0.14580225944519043,0.004122747108340263,0.6094536185264587,0.5915640592575073,0.97064654564088
34,0.13052479922771454,0.0063906204886734486,0.5599039196968079,0.5616742372512817,1.00316180591094
35,0.024529436603188515,1.7428454157197848e-05,0.02084208093583584,0.008312231861054897,0.3988194796119456
36,0.09415317326784134,1.918072121043224e-05,0.3751845061779022,0.37254488468170166,0.9929644444736389
37,0.11167482286691666,1.3841970940120518e-05,0.5265800952911377,0.5302590727806091,1.0069865295944618
38,0.008080859668552876,4.659708793042228e-06,0.004252969287335873,0.004904399160295725,1.1531678921878576
39,0.10155489295721054,0.002575406339019537,0.5305576324462891,0.5310702919960022,1.0009662466595513
40,0.01736053265631199,4.299777174310293e-06,0.0067330882884562016,0.012125017121434212,1.8008079790283733
41,0.11116927862167358,0.0025416952557861805,0.526124894618988,0.5407931208610535,1.0278797223117349
42,0.0901283547282219,0.0025707012973725796,0.3956643342971802,0.42320534586906433,1.0696069837195092
